Labels;Repo;Csoc_predictions
General,Computer Vision;https://github.com/vamsi3/pix2pix;computer aided language translation,graphics processing unit,machine translations,parallel programming,human computer interaction,computer imaging and vision,program processors,statistical machine translation,communication satellites
General,Computer Vision;https://github.com/ImagingLab/Colorizing-with-GANs;graphics processing unit,parallel programming,operating systems,e-commerce,mathematics,program processors,software architecture
General,Natural Language Processing;https://github.com/jadore801120/attention-is-all-you-need-pytorch;formal methods,machine translations,linguistics,computer programming
General,Natural Language Processing,Computer Vision;https://github.com/Harry-Muzart/harry-muzart.github.io;computer science,communication,database systems,machine learning,semantics,classification methods,image segmentation,syntactics,speech communication,computing paradigm,computer imaging and vision,commerce,formal languages,mathematics,program processors,distributed database systems,computer systems,computing environments,world wide web,artificial intelligence,face recognition,translation (languages),social networks,mobile devices,computing resource,text processing,multiagent system,cloud providers,inference engines,data mining,software as a service,social media
General,Natural Language Processing;https://github.com/guzhang480/Google_BERT;random access storage,cuda,operating systems,machine learning,computational linguistics,semantics,software architecture,character recognition,commerce,computational efficiency,mathematics,program processors,cloud computing,sensors,computer systems,artificial intelligence,cache memory,information retrieval,computer system recovery,buffer storage,digital storage,linguistics,scalable video coding,inference engines,education,storage allocation (computer)
General,Computer Vision;https://github.com/prakashpandey9/BicycleGAN;image quality,matrix factorizations,image matching,mathematics,auto encoders,correlation analysis
General,Computer Vision;https://github.com/sweet-rytsar/cvfve_hw1;graphics processing unit,color image processing,inverse problems,parallel programming,regularization,inference engines,program processors,parameterization,pattern recognition
General,Computer Vision;https://github.com/mathildor/DeepLab-v3;semantic gap,bayesian methods,image quality,mobile computing,image processing,digital image storage,image matching,computational linguistics,optical character recognition,classification methods,object recognition,image retrieval,pattern recognition,imaging systems,distributed computer systems,image analysis,color image processing,probability distributions,inference engines
General,Natural Language Processing;https://github.com/zapplea/bert;random access storage,cuda,operating systems,machine learning,computational linguistics,semantics,software architecture,character recognition,commerce,computational efficiency,mathematics,program processors,cloud computing,sensors,computer systems,artificial intelligence,cache memory,information retrieval,computer system recovery,buffer storage,digital storage,linguistics,scalable video coding,inference engines,education,storage allocation (computer)
General,Computer Vision;https://github.com/patientzero/timage-icann2019;virtual reality,computer science,bioinformatics,neural networks,robust control,user interfaces,image processing,inference engines,image analysis,classification methods
