Label;Repo
Graphs;https://github.com/RausellLab/Recommended_learning_ressources
Computer Vision;https://github.com/hwalsuklee/tensorflow-mnist-MLP-batch_normalization-weight_initializers
General;https://github.com/hwalsuklee/tensorflow-mnist-MLP-batch_normalization-weight_initializers
Computer Vision;https://github.com/qq330488563/TEST
Computer Vision;https://github.com/UnofficialJuliaMirror/DeepMark-deepmark
General;https://github.com/flymin/darts
Computer Vision;https://github.com/QiaoranC/tf_ResNeSt_RegNet_model
Reinforcement Learning;https://github.com/isp1tze/MAProj
Reinforcement Learning;https://github.com/robintyh1/icml2021-pengqlambda
General;https://github.com/lennonzurich/lalala
Natural Language Processing;https://github.com/lennonzurich/lalala
Computer Vision;https://github.com/zzl-pointcloud/Data_Augmentation_Zoo_for_Object_Detection
General;https://github.com/Xinyi6/CIFAR10-CNN-by-Keras
General;https://github.com/kang205/DVBPR
Computer Vision;https://github.com/kang205/DVBPR
Computer Vision;https://github.com/rwightman/efficientdet-pytorch
General;https://github.com/mhuse/StyleGAN2LatentspaceInterpolation
Computer Vision;https://github.com/mhuse/StyleGAN2LatentspaceInterpolation
Graphs;https://github.com/marblet/gat-pytorch
Reinforcement Learning;https://github.com/jonathan-laurent/AlphaZero.jl
General;https://github.com/paddorch/SupContrast.paddle
Computer Vision;https://github.com/AlexandreMahdhaoui/fast_layers
Computer Vision;https://github.com/LSSTDESC/DeblenderVAE
General;https://github.com/LSSTDESC/DeblenderVAE
General;https://github.com/xxlya/COS598D_Assignment1
General;https://github.com/lucidrains/siren-pytorch
General;https://github.com/idiap/fast-transformers
Natural Language Processing;https://github.com/idiap/fast-transformers
Natural Language Processing;https://github.com/Mehrab-Tanjim/enforce-reasoning
General;https://github.com/saunack/MobileNetv2-SSD
Computer Vision;https://github.com/saimj7/People-Counting-in-Real-Time
General;https://github.com/saimj7/People-Counting-in-Real-Time
Computer Vision;https://github.com/wj1tr0y/SSD
Reinforcement Learning;https://github.com/MerceaOtniel/HybridAlpha
General;https://github.com/1170500804/MoCo
Computer Vision;https://github.com/Aiwizo/template-nvae
General;https://github.com/Aiwizo/template-nvae
Computer Vision;https://github.com/yan-roo/SpineNet-Pytorch
Computer Vision;https://github.com/AlphaJia/tf-faster-rcnn
Computer Vision;https://github.com/donnyyou/torchcv
Reinforcement Learning;https://github.com/MushroomRL/mushroom-rl
Computer Vision;https://github.com/PaddlePaddle/PaddleSeg
General;https://github.com/chengyangfu/retinamask
Computer Vision;https://github.com/chengyangfu/retinamask
General;https://github.com/PaddlePaddle/PaddleSeg
General;https://github.com/arturml/pytorch-wgan-gp
Computer Vision;https://github.com/arturml/pytorch-wgan-gp
Sequential;https://github.com/sakurusurya2000/RNN
General;https://github.com/Araxeus/PNG-Upscale
General;https://github.com/rahulsonone1234/Traffic-Sign-Recognition
General;https://github.com/mshaikh2/AttentionHandwritingVerification
General;https://github.com/u7javed/Transformer-Multi-Language-Translator
Natural Language Processing;https://github.com/u7javed/Transformer-Multi-Language-Translator
Computer Vision;https://github.com/Yvanali/KITTISeg
General;https://github.com/BugOMan/summary_generator
Computer Vision;https://github.com/Arcady1/Doodle-Recognition-Web
General;https://github.com/Arcady1/Doodle-Recognition-Web
General;https://github.com/Stomper10/CheXpert
Computer Vision;https://github.com/Stomper10/CheXpert
Natural Language Processing;https://github.com/thecodemasterk/Text-to-Text-transfer-transformers
Computer Vision;https://github.com/LEGO999/YOLOV3-TF2
Computer Vision;https://github.com/TusharMhaske28/Object-Detection
Computer Vision;https://github.com/eltechno/pulse
Natural Language Processing;https://github.com/studio-ousia/luke
Computer Vision;https://github.com/Anirudh0707/Roads-and-Building-Segmentation
Reinforcement Learning;https://github.com/tkarr21/multiagent-particle-envs
Computer Vision;https://github.com/sandeepsinghsengar/U-Net
General;https://github.com/csvance/onecycle-cosine
Computer Vision;https://github.com/tanmayj000/darknet
General;https://github.com/lwxGitHub123/openpose
Computer Vision;https://github.com/adairliulei/yolov3
Computer Vision;https://github.com/08173021/FCOS
General;https://github.com/acholston/SimCLR
Computer Vision;https://github.com/jason-hu7/PyTorch-YOLOv4
Reinforcement Learning;https://github.com/RLeike/connect-four
Computer Vision;https://github.com/suvasis/birdnet2cs231n
General;https://github.com/suvasis/birdnet2cs231n
Computer Vision;https://github.com/tekeburak/CenterNet
Computer Vision;https://github.com/jaketae/g-mlp
General;https://github.com/jaketae/g-mlp
Computer Vision;https://github.com/zzfpython/yolov3-change
General;https://github.com/alex-f1tor/Image-Caption
Computer Vision;https://github.com/alex-f1tor/Image-Caption
Graphs;https://github.com/Anieca/GCN
Reinforcement Learning;https://github.com/shehrum/RL_Navigation
General;https://github.com/liang-faan/openpose
General;https://github.com/mengfu188/insightface.bak
General;https://github.com/V0LsTeR/mySRResNet
Computer Vision;https://github.com/V0LsTeR/mySRResNet
Computer Vision;https://github.com/peter8301120/darknet_t
Computer Vision;https://github.com/malin9402/2020-0221
General;https://github.com/malin9402/2020-0221
Natural Language Processing;https://github.com/Liut2016/stackedResBiLSTM
Computer Vision;https://github.com/cjf8899/Pytorch_ResNeXt
Reinforcement Learning;https://github.com/maxiaoba/SoftLearning
Computer Vision;https://github.com/Paultool/segnet
Computer Vision;https://github.com/WangZesen/WGAN-GP-Tensorflow-v2
General;https://github.com/cfl0122/face
General;https://github.com/mayankk6196/darts-python
General;https://github.com/Jmak12/Iris1
Computer Vision;https://github.com/ymittal23/PlayWithCifar
General;https://github.com/ymittal23/PlayWithCifar
General;https://github.com/siddikui/Fast-DARTS
Computer Vision;https://github.com/williamwang96/Almond-Recognition
Computer Vision;https://github.com/zhusiling/GCNet
General;https://github.com/zhusiling/GCNet
Sequential;https://github.com/yangrui123/Hidden
Computer Vision;https://github.com/witwickey/darknet
General;https://github.com/witwickey/darknet
Computer Vision;https://github.com/NCNU-OpenSource/What-are-you-
Computer Vision;https://github.com/Jmak12/Iris1
Computer Vision;https://github.com/edgarrt/custom_darknet
General;https://github.com/edgarrt/custom_darknet
Computer Vision;https://github.com/carolgithubv1/convnets-keras
Computer Vision;https://github.com/yushuz/me599_yolo
Computer Vision;https://github.com/Osdel/ssnets
Computer Vision;https://github.com/mengxingshifen1218/pointnet.pytorch
Computer Vision;https://github.com/LONG-9621/SparseConvNet
Computer Vision;https://github.com/vierachen/maskrcnn
General;https://github.com/vierachen/maskrcnn
Natural Language Processing;https://github.com/lucashueda/long_sentence_transformer
Computer Vision;https://github.com/JEONGHA-SHIN/YOGO_Server_v2
General;https://github.com/ViktorStagge/CompressiveTransformer
Natural Language Processing;https://github.com/ViktorStagge/CompressiveTransformer
General;https://github.com/MattKleinsmith/pbt
Sequential;https://github.com/ciaua/score_lyrics_free_svg
Audio;https://github.com/randomrandom/deep-atrous-cnn-sentiment
Sequential;https://github.com/randomrandom/deep-atrous-cnn-sentiment
Computer Vision;https://github.com/kfx7577/Caffe_VehicleCounter
Computer Vision;https://github.com/Keshavkant/YOLO_Toll
General;https://github.com/studio-ousia/luke
Computer Vision;https://github.com/lavoiems/Cats-UDT
General;https://github.com/lavoiems/Cats-UDT
Natural Language Processing;https://github.com/yifding/hetseq
Computer Vision;https://github.com/L0SG/NanoFlow
General;https://github.com/L0SG/NanoFlow
Reinforcement Learning;https://github.com/Gouet/PPO-gym
Natural Language Processing;https://github.com/zhang-huihui/git-repository
Computer Vision;https://github.com/karoly-hars/GAN_image_colorizing
General;https://github.com/karoly-hars/GAN_image_colorizing
Natural Language Processing;https://github.com/helboukkouri/character-bert
Computer Vision;https://github.com/vvvm23/vqvae-2
General;https://github.com/CoinCheung/denseCL
Natural Language Processing;https://github.com/yangrui123/Hidden
Computer Vision;https://github.com/RudreshVeerkhare/StyleGan
Natural Language Processing;https://github.com/linlei1214/SITS-BERT
Computer Vision;https://github.com/SauravMaheshkar/gMLP
General;https://github.com/SauravMaheshkar/gMLP
Natural Language Processing;https://github.com/MansMeg/IntroML
Computer Vision;https://github.com/asad-62/IVP-DNN
General;https://github.com/asad-62/IVP-DNN
Computer Vision;https://github.com/zhaoweicai/cascade-rcnn
Sequential;https://github.com/Rongjiehuang/Multiband-WaveRNN
General;https://github.com/gfursin/browser-extension-for-reproducible-research
Computer Vision;https://github.com/gfursin/browser-extension-for-reproducible-research
General;https://github.com/JaneliaSciComp/SongExplorer
Computer Vision;https://github.com/JaneliaSciComp/SongExplorer
Graphs;https://github.com/ilBarbara/BioRL
General;https://github.com/colorfulscoop/tfdlg
Natural Language Processing;https://github.com/colorfulscoop/tfdlg
Computer Vision;https://github.com/donshen/pointnet.phasedetection
General;https://github.com/facebookresearch/simsiam
Computer Vision;https://github.com/alexandrosstergiou/SoftPool
Computer Vision;https://github.com/nmichlo/disent
Natural Language Processing;https://github.com/Karthik-Bhaskar/Context-Based-Question-Answering
Computer Vision;https://github.com/mindslab-ai/univnet
Computer Vision;https://github.com/d-li14/involution
Computer Vision;https://github.com/zgcr/simpleAICV-pytorch-ImageNet-COCO-training
General;https://github.com/Chang-Chia-Chi/SaintPlus-Knowledge-Tracing-Pytorch
Natural Language Processing;https://github.com/Chang-Chia-Chi/SaintPlus-Knowledge-Tracing-Pytorch
Computer Vision;https://github.com/zhusiling/EDVR
Computer Vision;https://github.com/DavianYang/yolo.ai
General;https://github.com/XieBaoshi/stylegan2
Computer Vision;https://github.com/XieBaoshi/stylegan2
General;https://github.com/trthackthonFighters/ConvBert
Natural Language Processing;https://github.com/trthackthonFighters/ConvBert
Sequential;https://github.com/trthackthonFighters/ConvBert
Computer Vision;https://github.com/nashory/pggan-pytorch
General;https://github.com/AlexeyAB/darknet
Computer Vision;https://github.com/rhoposit/icassp2021
Computer Vision;https://github.com/rishikksh20/ResMLP-pytorch
General;https://github.com/rishikksh20/ResMLP-pytorch
General;https://github.com/titu1994/keras-attention-augmented-convs
Computer Vision;https://github.com/TencentARC/GFPGAN
Computer Vision;https://github.com/CRIGIM/darknet
Reinforcement Learning;https://github.com/liampetti/DDPG
Graphs;https://github.com/Sean-Bin-Yang/Path-InfoMax
General;https://github.com/domluna/memn2n
Natural Language Processing;https://github.com/AhmedYounes94/Semi-supervised-BERT-NER
Computer Vision;https://github.com/Atmosphere-art/Self-Attention-GAN
General;https://github.com/Atmosphere-art/Self-Attention-GAN
Computer Vision;https://github.com/AdolfoMatias/rede_neural_laranja_maca_adolfo
Computer Vision;https://github.com/Abhi-899/YOLOV4-Custom-Object-Detection
Computer Vision;https://github.com/adipandas/torch_shnet
General;https://github.com/UnofficialJuliaMirror/DeepMark-deepmark
Computer Vision;https://github.com/DataXujing/YOLOX-
Computer Vision;https://github.com/HaijunMa/GAN
Computer Vision;https://github.com/vieduy/Neural-Style-Transfer
Natural Language Processing;https://github.com/lucidrains/fast-transformer-pytorch
General;https://github.com/radoslawkrolikowski/adsb-flight-localization
Computer Vision;https://github.com/ShihuaHuang95/FaPN-full
General;https://github.com/GhadaSokar/Dynamic-Sparse-Training-for-Deep-Reinforcement-Learning
Reinforcement Learning;https://github.com/GhadaSokar/Dynamic-Sparse-Training-for-Deep-Reinforcement-Learning
General;https://github.com/msr-fiddle/pipedream
General;https://github.com/UdbhavPrasad072300/GANs-Implementations
Computer Vision;https://github.com/UdbhavPrasad072300/GANs-Implementations
Natural Language Processing;https://github.com/dhammack/Word2VecExample
Graphs;https://github.com/xgfs/verse
Natural Language Processing;https://github.com/google-research/multilingual-t5
General;https://github.com/datalass1/fastai
Natural Language Processing;https://github.com/Zeeshan75/Bert_Telugu_Ner
Audio;https://github.com/kensun0/Parallel-Wavenet
Sequential;https://github.com/kensun0/Parallel-Wavenet
Computer Vision;https://github.com/pavasgdb/Anomaly-detector-using-GAN
General;https://github.com/sayakpaul/EvoNorms-in-TensorFlow-2
Computer Vision;https://github.com/busyboxs/Some-resources-useful-for-me
Computer Vision;https://github.com/bettersituation/rigid_batch_norm
General;https://github.com/bettersituation/rigid_batch_norm
General;https://github.com/yenchenlin/fid
Graphs;https://github.com/weihua916/powerful-gnns
General;https://github.com/djl11/mxnet-fid
Computer Vision;https://github.com/Code-0x00/caffe_windows
Graphs;https://github.com/PurdueMINDS/RelationalPooling
Computer Vision;https://github.com/tatsuyaokunaga/Simpsons_Detection
Natural Language Processing;https://github.com/ahmadelsallab/spell_corrector
General;https://github.com/thanhlong1997/bert_quora
General;https://github.com/mnikitin/LookaheadOptimizer-mx
Natural Language Processing;https://github.com/meizi1114/bert
General;https://github.com/foamliu/Gaze-Estimation
Natural Language Processing;https://github.com/Somefive/XNLI
General;https://github.com/rupaai/60DaysOfUdacity
General;https://github.com/meizi1114/bert
Computer Vision;https://github.com/xiaohaoChen/rrc_detection
Computer Vision;https://github.com/tbullmann/imagesegmentation-tensorflow
General;https://github.com/tbullmann/imagesegmentation-tensorflow
General;https://github.com/robintyh1/icml2021-pengqlambda
General;https://github.com/yaxingwang/MineGAN
Computer Vision;https://github.com/ShuLiu1993/PANet
General;https://github.com/phymhan/stylegan2-pytorch
Computer Vision;https://github.com/phymhan/stylegan2-pytorch
Natural Language Processing;https://github.com/johntiger1/multitask_multimodal
Computer Vision;https://github.com/zjZSTU/Fast-R-CNN
General;https://github.com/JRC1995/DemonRangerOptimizer
